Equipo ,Match,Alianza,Auto_Line,Aut_UP,Aut_DOWN,HP,Tele_DOWN,Tele_UP,EndGame,Defense,Fouls,Off
0,0,0,2,4,2,2,1,2,4,1,-2,1
